,JQ2J,JQ2N,JQ2Y,JQ32,JQ33,JQ34,JQ37,JQ3B,JQ3C,JQ3D,JQ3E,JQ3I,JQ3M,JQ3O,JQ3P,JQ3Q,JQ3R,JQ3S,JQ3V,JQ3W,JQ3Z,JQ44,JQ45,JQ46,JQ4B,JQ4I,JQ4J,JQ4K,JQ4R,JQ4S,JQ4T,JQ4U,JQ4V,JQ4W,JQ5H,JQ5I,JQ5J,JQ5N,JQ5O,JQ5P,JQ5Q,JQ5R,JQ5S,JQ5Z,JQ62,JQ63,JQ64,JQ65,JQ66,JQ67,JQ68,JQ69,JQ6A,JQ6B,JQ6C,JQ6D,JQ6E,JQ6F,JQ6G,JQ6H,JQ6I,JQ6P,JQ6Q,JQ6R,JQ6S,JQ6T,JQ6U,JQ6V,JQ6W,JQ6X,JQ6Y,JQ6Z,JQ72,JQ73,JQ74,JQ75,JQ76,JQ77,JQ78,JQ79,JQ7A,JQ7B,JQ7C,JQ7D,JQ7E,JQ7F,JQ7G,JQ7H,JQ7I,JQ7J,JQ7K,JQ7L,JQ7M,JQ7N,JQ82,JQ83,JQ84,JQ88,JQ89,JQ8A,JQ8B,JQ8C,JQ8D,JQ8H,JQ8I,JQ8J,JQ8N,JQ8O,JQ8P,JQ97,JQ98,JQ99,JQ9S,JQ9T,JQ9U,JQ9V,JQ9W,JQ9X,JQ9Y,JQ9Z,JQA2,JQF5,JQF6,JQF7,JQF8,JQF9,JQG2,JQJ3,JQJ4,JQJ5,JQJ6,JQJ7,JQJ8,JQN7,JQN8,JQN9,JQO2,JQO3,JQO4,JQR2,JQR3,JQR4,JQS6,JQS7,JQS8,JQU2,JQU3,JQU4,JQU5,JQU6,JQU7,JQU8,JQU9,JQV2,JQV3,JQV4,JQV5,JQX5,JQX6,JQX7,JQX8,JQX9,JQY2,JQY9,JQZ2,JQZ3,JQZ7,JR22,JR3P,JSK9,JSL5,JSM2,JSM6,JT27,JT28,JT3M
"2004 FEB",9187.5,31328.9,2492.3,2290.9,426.5,1023.2,3649.5,1519,945.7,838.5,3939.5,3670.5,498.4,1425.2,1096,1701.6,2199.5,1647.6,818.5,1998.4,1260.3,342.9,451.8,1831.5,374.2,48,478.9,527,16.9,633.4,650.2,73.6,1067.2,1140.8,4.3,236.1,240.4,133,332.4,465.4,137.9,369.3,507.1,52.6,256.7,309.2,57.9,282.8,340.7,27.4,38.1,65.5,25.6,578.7,604.3,115.4,783.6,899,124,817.4,941.4,51.4,998.6,1050,1074.9,1413.3,2488.2,60.6,204.2,264.8,104.7,333.9,438.6,209.3,200.9,410.1,78.7,216.7,295.4,158.9,95.7,254.6,579.9,595.4,1175.3,485.4,268.3,753.7,606.1,544.7,1150.8,340.7,1269.1,1609.8,12.9,434.3,447.3,105.2,451.6,556.8,153.1,323.9,476.9,184,404.3,588.3,201.6,1340.7,1542.3,6.1,106.3,112.5,220.9,1667.6,1888.5,800.3,1019.9,1820.2,1044.2,1092.4,2136.6,256.1,564.2,820.2,250.7,666.8,917.5,864.9,756.8,1621.7,859.5,1111.4,1970.9,1415.1,2721.8,4137,1396.5,2782,4178.5,27,177.2,204.2,740.4,388.7,1129.1,18.1,67.6,85.8,526.9,343.1,870,27.9,571.6,599.5,215.2,587,802.2,6.4,42.6,48.9,155.6,146,301.6,225.8,615.5,841.3,90.5,651,352.8,694.3,25.9,487.3,228.3,28476.2,79889.1,1516.7
"2004 MAR",15431.7,36409.3,2936.7,2579.3,490.7,1166.3,4012.8,1716.2,1036.1,896.3,4485.4,4769.3,615.6,1782.5,1249.1,2051.7,2535,1950.2,963.6,2369.4,1362,383.3,485,2161.7,459.8,48.9,560,608.9,18.6,696,714.6,85.7,1268.5,1354.2,5.2,278.2,283.4,150,361.4,511.4,163.9,429.2,593.1,67.1,314.5,381.6,59.4,351.2,410.6,30.9,41.2,72.2,35.4,648.5,683.8,137.6,836.9,974.6,132.9,906.7,1039.6,58.7,1186.3,1245,1147.5,1637.8,2785.3,64.7,235.9,300.6,126.5,396.8,523.3,224.6,234.1,458.8,81.7,287.3,369,176.8,132.4,309.2,610.9,671.3,1282.2,608.6,301.2,909.8,712.2,645.9,1358.1,376.3,1550,1926.3,17.9,537.2,555.2,115.9,546.4,662.3,177.5,346.4,523.8,221.5,426.6,648,221.3,1387.2,1608.5,13.2,159.3,172.6,278.2,1981.3,2259.5,931.2,1448.2,2379.4,1202.8,1390.2,2593,282.4,641.3,923.7,290.1,773.2,1063.3,893.7,870.1,1763.8,986.1,1243.9,2229.9,1634.4,3206.2,4840.6,1648.2,3300.9,4949.1,35.8,174,209.7,693.4,428.3,1121.7,21.7,107.1,128.7,471.5,426.5,898,29.9,644.7,674.6,230.6,720.1,950.7,8.8,39,47.8,145.7,152,297.7,284.7,784.2,1068.9,100.2,828.9,379.7,960.4,30.4,519.3,275.3,33165.6,97703.7,1699.5
"2004 APR",10969.2,32509.6,2621.2,2627.8,431.6,1270,4079.1,1517.6,1003.9,871.2,4078.4,3745.4,540.4,1845.7,993.1,1735.1,2321.3,1813.5,888.8,1999.3,1495.3,370.5,484.3,2002.7,409.5,38.3,530.7,569,20.8,732.2,753,77.5,1103,1180.5,6.1,300.7,306.8,129.4,334.2,463.5,148.5,358.8,507.3,45.5,249.9,295.4,44,284.8,328.9,29.8,34.7,64.5,34.5,641.1,675.7,103.5,771.5,875,122.9,793.8,916.7,54.9,1042.9,1097.9,1028,1470.7,2498.7,69.2,221,290.2,114.2,361,475.2,213.5,210.8,424.3,68.1,240.3,308.4,159,115.2,274.2,597.1,621.1,1218.2,681.7,296.8,978.5,727.1,571.6,1298.7,337.3,1376.8,1714.2,16.3,511.6,528,109.7,491.1,600.8,164,321.1,485,204,381.4,585.5,202.8,1325.2,1528,12.8,100.8,113.6,234.1,1707.1,1941.2,919.5,1107.8,2027.2,1039.7,1087.6,2127.3,315.6,518.1,833.7,249.2,661,910.3,886.6,790.3,1676.9,886.3,1069.8,1956.1,1393.2,2704.7,4097.8,1367.9,2663.1,4031,26.8,192.9,219.6,600.6,462.5,1063.1,24.3,75.7,100,1715,229.8,1944.8,28.3,573.1,601.4,198.7,624.1,822.7,6.5,47.1,53.6,126.2,157.6,283.8,245.6,626,871.6,103.5,760.2,391.7,795.8,28,540.5,249.1,29213.2,85781,1560.9
"2004 MAY",10781.2,32113.1,2697.8,2660.3,426.8,1342.6,4099.1,1470.8,1014.2,864.5,4229.8,3655.4,515.5,1290.8,950.6,1769.9,2275.5,1795.8,866.3,2023.5,1821.4,408,459.9,1947.3,413.9,28.1,527.9,556.1,15.5,619.6,635.2,78.4,1059.5,1137.9,4.1,305.9,310,113.1,316.6,429.7,140.7,376.9,517.6,36.6,233.2,269.8,41.1,290.5,331.6,28.7,33.5,62.2,34.4,617.9,652.3,104,752.3,856.3,116.2,773.6,889.8,48.3,976.2,1024.4,1119.3,1496,2615.3,71,213.6,284.6,106.1,360.2,466.3,199.8,215.5,415.3,59.8,197.3,257.2,147.1,116.3,263.4,648.5,590.2,1238.7,506.5,276.4,783,528.9,573.8,1102.6,343.2,1357.9,1701.1,16.8,507.9,524.7,100.4,498.2,598.6,151,312.5,463.5,202.6,387.2,589.8,207.8,1445.3,1653.2,22.6,103.3,125.9,244.8,1723.2,1968.1,870.9,1061.8,1932.7,965.9,1136.3,2102.2,294.3,515.7,810,263.3,671.4,934.8,895,830.1,1725.1,919.4,1070.7,1990.1,1360.8,2853.9,4214.7,1422.2,2785.7,4207.9,42.1,128.3,170.4,643.7,376.4,1020.1,20.4,85.2,105.6,896.6,318.6,1215.2,26.9,565.4,592.3,186,597.7,783.6,10.4,24.2,34.6,135.4,136.3,271.7,244.1,622.9,867,102.2,671.4,371.5,735.9,28.3,495.4,238.3,28733.6,84957.4,1608.1
"2004 JUN",12083.9,35144.1,2843.2,2811,442,1450.1,4123.2,1627.3,1020.2,866.3,4391.1,4314,553.6,1590.2,1117.3,1880.2,2351.3,1848.1,935,2166.2,2110.5,377.2,463.8,2120.4,440.8,32.8,539.4,572.2,14.7,630.3,644.9,87,1117.4,1204.3,6,330.6,336.6,126.6,312.9,439.5,143.9,378,521.9,46,232.7,278.7,49.1,282.8,331.8,30.3,34.3,64.6,36.8,616.5,653.4,120.2,838.7,958.9,125.9,836.1,961.9,52.4,1075,1127.4,1198.6,1561.2,2759.8,76.4,229,305.4,109,392.6,501.6,226,233.5,459.5,79.1,205.9,285,152.8,154.4,307.3,647.1,615.8,1262.9,584.3,298.4,882.6,543,648,1190.9,380.4,1456,1836.4,20,560.5,580.5,105.1,532.2,637.2,176,331.1,507.1,216.8,409,625.7,245.5,1378.1,1623.6,22.6,193.7,216.3,238.9,1750.1,1989,948.3,1221.3,2169.6,1056.7,1298.4,2355.1,323.4,555.8,879.2,320.7,707.7,1028.5,975.4,896,1871.4,1010,1194,2204.1,1513.8,3138.7,4652.6,1537.5,2998.1,4535.6,46.6,149.3,195.8,869.2,406.7,1275.9,24.7,88.3,113,1155.9,218.5,1374.4,28.4,605.9,634.3,249.4,647.1,896.4,10.2,32.6,42.8,182.8,160.5,343.4,315.3,747.6,1062.9,108.3,657.3,398.8,750.2,30.5,535,253,31304.6,92297.1,1699.7
"2004 JUL",11180.8,34202.6,2780.5,2989.9,439.2,1565.7,4328.8,1535,1041.6,844,4453.8,3749.4,527.6,1699.9,1089.7,1865.7,2406.8,1765.6,915.8,2201.5,2260,359,455.6,2061.5,442.6,32.8,521.9,554.8,18.9,692.8,711.7,88.7,1091.7,1180.4,4.1,303,307.1,108.5,331.5,440,138,366.1,504.1,36.9,253.6,290.4,53.3,289.5,342.8,29.8,35.3,65.1,40,609.4,649.4,109.8,826.4,936.3,121.3,844.7,966,44.7,1010.9,1055.6,1130.6,1571.5,2702.1,78,219.8,297.8,117.7,381.7,499.4,206.5,246.7,453.2,72.6,193.5,266.1,130.5,103.3,233.8,572.4,649.5,1221.8,580.6,422.6,1003.2,495.5,611.1,1106.6,347,1412.2,1759.2,17.3,527.3,544.6,95.2,517.1,612.2,153.4,316.5,470,206.6,392.3,598.9,180.7,1504.7,1685.4,14.3,134.2,148.6,229.6,1762.5,1992,896.4,1089.8,1986.2,924.3,1212.4,2136.8,329.8,539.9,869.7,291.5,671.1,962.7,845.2,845.4,1690.6,933.3,1130.4,2063.7,1392.7,2677.8,4070.5,1329.8,2651.9,3981.7,34.1,201.4,235.5,608.5,341.4,950,19.1,82.3,101.4,670.5,300.9,971.4,25.2,614.3,639.5,202.7,652,854.7,10.5,46.6,57.1,127.8,124.8,252.5,260.5,681.1,941.6,103.9,695.1,403.5,805.9,31.1,542.6,241.8,29248.2,90374.9,1630
"2004 AUG",8872.3,32883.3,2596.6,2893.7,406.2,1529.8,4155.4,1572.4,1047.4,830.8,4334.7,3782,565.6,1443.6,983.8,1737.3,2409.9,1616.3,849.8,2156.2,2287.7,376.1,463.1,1886.6,409.1,34.6,519.4,554,17.2,645.9,663,100,1088.3,1188.4,5.2,342.3,347.5,103.8,311.6,415.5,120.1,354.5,474.6,40.2,273.2,313.4,58.1,301.5,359.6,24.6,34,58.6,34.6,531.6,566.2,99.9,749.5,849.4,108.7,793.3,901.9,46.9,996.9,1043.8,970.3,1470.4,2440.7,69.5,219.9,289.4,102.4,382.5,485,196.2,232.9,429.1,56,185.3,241.3,108,100.4,208.4,575.4,622.2,1197.6,700.2,355,1055.2,550.7,600.4,1151.2,317.6,1361.5,1679.1,16.6,491.6,508.2,90.3,496.4,586.7,138.9,303.3,442.2,181.8,350.6,532.4,187.3,1242.9,1430.2,14.6,102.2,116.8,201.2,1645.3,1846.6,699.1,969.5,1668.7,910,1124.4,2034.5,279.3,480.3,759.5,274,641.8,915.8,689.5,772.6,1462.1,797.9,1052.5,1850.4,990.9,1991.2,2982.1,939,1860.2,2799.2,30.2,140,170.2,628.7,510.2,1138.9,17.8,79.3,97.1,433.5,403.2,836.7,24.1,600.6,624.7,192.9,570.1,763,8.8,30.6,39.4,132.3,175.2,307.5,247.9,660.9,908.8,103,681.5,387.8,807.4,29,419.1,225.2,27078.8,85087.3,1538.2
"2004 SEP",14326.9,37865.1,2882.8,3032.2,435.5,1510.7,4088.7,2020.2,1228.2,959.4,4554.3,4307.9,551.9,1609.4,1161.6,1790,2601.1,1931.2,947.5,2298.7,2235.4,350.5,468.9,2120.5,439.3,35.8,531.9,567.7,20.1,715.5,735.5,99.1,1288.4,1387.5,3.3,290.2,293.5,132.3,355.7,488,148.5,385.5,534.1,74.8,321.5,396.3,76.7,345,421.7,29.3,37.4,66.7,39.9,560.8,600.7,120.2,827,947.1,131.4,859.6,991,52.4,1141.6,1194,1247.6,1638.5,2886.2,72.4,234.2,306.7,118.9,425.1,544,236,242.7,478.8,69.1,220.9,290,139.3,108.5,247.8,665.1,677,1342,566,345.2,911.2,613.9,665.4,1279.2,376,1446.5,1822.4,17.2,552,569.2,102.1,540.5,642.6,171.3,350.8,522.1,219.5,452.8,672.3,227.7,1420,1647.7,12.9,121.4,134.3,238.8,1771.1,2009.9,880.3,1158.6,2038.9,1086,1287.7,2373.7,352.2,546.8,899,339,738.6,1077.5,871.9,887.7,1759.6,969,1236.4,2205.4,1560.6,3118.5,4679.1,1603.6,3082.4,4686,47.5,125,172.6,631.3,399.3,1030.6,21.7,104.1,125.8,557.5,454.4,1012,39,669.5,708.5,260.8,665.7,926.4,13.2,22.2,35.4,132.5,140.8,273.3,297,794,1091,103.5,730.4,408,740.5,30.3,447,245.7,31837.8,98711.3,1561
"2004 OCT",10433.3,36390,2820.3,3040.8,465.3,1393.9,4132.2,1910.3,1296.8,1126.7,4553.5,3961.6,551.9,1717.3,1112.2,1819.4,2645.2,1976.5,958.5,2291.2,1654.8,347.2,480.1,2140,440.8,69.7,519.6,589.4,25.7,796.1,821.7,91.4,1353.4,1444.8,3.3,252.5,255.8,129,336.9,466,136.8,377.2,514,50.7,319.1,369.8,53,354.7,407.7,24,35,59.1,41.4,524.8,566.2,112.7,795.1,907.7,122.9,863,985.9,58.3,1133.2,1191.4,1095.1,1500.9,2595.9,68.3,217.7,285.9,116,405.6,521.6,208.6,244.1,452.7,75.8,204.5,280.3,126.4,103.6,230,685.9,694.2,1380.1,637.8,401.8,1039.6,524.5,628.6,1153.1,369.9,1420.1,1790,22,505.9,527.9,105.4,539.5,644.9,191,343.1,534.1,219.3,437.3,656.6,209.8,1396.4,1606.2,17.1,188.3,205.4,230.4,1741.9,1972.4,838.3,1071.5,1909.7,979.5,1299.2,2278.7,338.4,557.7,896.1,323,732.2,1055.2,861.5,787.6,1649.2,935.8,1165.5,2101.3,1413.2,2855,4268.2,1443.8,2741.7,4185.5,51.2,128.9,180.1,613.3,470.8,1084.1,23,82.6,105.5,715.4,283.1,998.5,36.1,666.8,702.9,185.1,705.1,890.1,15.3,22.7,38,128.9,160.5,289.5,259,720.5,979.5,103.1,713.8,404.7,806.5,3375.3,532.8,245.4,30827.3,96129.8,1546.2
"2004 NOV",10613.6,37735,2904.4,3031.2,476.7,1218.9,4012.1,1878.2,1253.8,943.8,4687.3,4105.2,579.4,1575.2,1206.8,1896.5,2687.6,2048.5,1000.1,2287.9,1175.9,368.1,498.1,2242.7,448.8,64.3,526.2,590.5,18.5,736.5,755,100,1381.5,1481.5,3.7,282.1,285.8,134.4,361.5,495.9,140,440.3,580.3,45.3,251.5,296.8,52.6,342.1,394.8,28.2,37.7,65.9,37.9,563.8,601.7,129.3,776.8,906.1,129.7,897.4,1027.1,65.9,1219.3,1285.2,1172.8,1482,2654.8,71.3,224.4,295.7,121,397.2,518.2,214.5,238.1,452.6,74.4,212.4,286.7,121.2,119.5,240.7,668.9,741.7,1410.6,644.8,367.9,1012.8,572.9,661.5,1234.4,385.2,1463.1,1848.3,16.5,523.4,539.9,109.2,545.7,655,173.5,333.9,507.5,224.4,475.3,699.7,223.8,1354.6,1578.5,29.2,251.4,280.6,243,1847,2090.1,844.1,1214.8,2058.9,1036.1,1484.7,2520.8,370.7,498.7,869.3,343.4,766.5,1109.9,875.1,829.9,1705,917.9,1254.6,2172.5,1530.7,3049.8,4580.4,1558,2997.7,4555.7,37.4,156.8,194.2,784.8,537.8,1322.5,22.3,100.9,123.2,722.5,442.6,1165.1,45.2,700,745.2,202.4,753.5,955.9,8.4,35.4,43.8,164.9,189.9,354.8,284.9,803.4,1088.4,103.1,735.3,407.1,1021.2,3006.9,522.2,245.1,32807,97175.3,1546.1
"2004 DEC",9228.9,34527.2,2717.2,2925.3,443.6,1292.1,4602.7,1642.1,1151.9,953.3,4767.6,4542.6,571.7,1610,1137.6,1953.7,2731.1,1810.1,965.5,2172.8,1342.6,387.5,475.2,2141.9,367.8,71.3,584.1,655.4,18.3,732.2,750.5,102.5,1406.5,1509,3.8,303.1,306.9,114.6,282.8,397.4,112.7,335.3,448,44.3,217.5,261.8,53.3,300.4,353.6,24.5,26.6,51.1,27.3,455.6,483,100.3,677.3,777.6,112.8,745.5,858.3,59.2,1045.9,1105.1,1024,1364.2,2388.2,62.8,169.9,232.7,95.3,365.2,460.5,214.4,224.8,439.2,74.2,209.9,284,111.6,98.3,210,700.9,654.3,1355.1,722.4,388,1110.4,484.5,551.6,1036.1,343,1165.1,1508.2,12.1,382,394,90.7,413.9,504.6,151.9,298.9,450.9,198.5,358.8,557.3,222.1,1367.7,1589.8,54.5,314.3,368.9,200.9,1506.6,1707.5,829,1736.7,2565.6,1040.6,1433.7,2474.3,335.5,448.8,784.2,278.6,639.6,918.1,819.3,846.6,1665.9,897.1,1162.2,2059.3,1245.1,2406.3,3651.3,1182.3,2305.8,3488.1,46.4,162.4,208.8,856.7,563.7,1420.4,23.2,110.3,133.5,3970,2898.9,6868.9,37.4,555.7,593.1,203,692.6,895.5,16.7,34.5,51.2,180.3,204.6,384.9,305.9,763.7,1069.6,100.8,629.8,447.2,1056.4,2696.7,552.3,252.3,29275.9,92590.4,1491.4
"2005 JAN",10065.5,34438.4,2572.9,2940.4,422.9,1007.1,3756.3,1491.3,1037.8,878.4,4290.8,3665.1,536.7,1616.5,1244.2,1813.6,2694.5,1702.5,942.3,1952.8,1225.5,385.8,519.9,2089.1,350.3,89.3,444.6,533.9,16.8,625.6,642.4,78.6,1138.5,1217.1,2.3,194.8,197.1,148.1,319.6,467.7,133,332.8,465.7,26.2,223.4,249.5,36.1,296.8,332.9,24.1,30.8,54.9,26,522.4,548.4,111.6,730.1,841.7,115.7,785.5,901.2,42.7,1128.5,1171.2,1070.3,1618.2,2688.5,59.3,188.7,248,83.2,345.1,428.3,205.9,245.9,451.8,66.4,223,289.4,144.1,78.3,222.4,738.1,608.8,1346.9,651.5,346.3,997.8,550.6,652.1,1202.6,393.6,1241.9,1635.5,12.3,448.7,461,108.1,481.1,589.2,185.2,334.1,519.3,219.4,444.7,664.1,249.4,1405.3,1654.6,6.1,96.8,102.9,229,1627.3,1856.4,735.9,1585.5,2321.4,726.3,1114.4,1840.7,319.4,563.7,883.2,281.6,625.8,907.4,813.1,794.3,1607.4,774,1096.7,1870.7,1457.8,2707.2,4165,1435.6,2721.3,4156.9,53.5,161.3,214.9,556,316.7,872.7,23.6,85,108.6,1699,273.4,1972.4,24.4,540.4,564.7,181.1,502.5,683.6,14.8,32.9,47.8,116.7,115.4,232.2,217.7,647.7,865.5,104.9,751.8,382.3,826.9,2789.3,444.2,189.4,27928.9,89347.5,1425
"2005 FEB",9122.5,35753.8,2525.9,2942.4,417.1,1089.5,3756.3,1518.7,1086.9,894.2,4203.6,3784.3,531.1,1514.5,1188.1,1899.3,2660.3,1795.9,928,1973.7,1292,393.8,496.1,2055.8,402.5,63.7,486.3,550,18.1,637,655.1,78,1180,1258,2.2,202.2,204.4,153.1,319.7,472.8,149.5,348.7,498.2,31.7,241.9,273.6,42,330.3,372.3,25.3,32.5,57.8,23.4,564.8,588.2,132.5,788.2,920.7,123.8,783.8,907.6,53.5,1129,1182.5,1057.9,1560,2617.9,72.3,193.4,265.7,73.1,366.1,439.2,209.3,238.6,447.8,68.8,230.5,299.2,139.4,79.6,219,762.3,589.1,1351.4,459.2,375.3,834.5,457,676.9,1134,433.6,1322.4,1755.9,12.6,504.3,516.9,108.3,502,610.3,171.2,324.7,495.9,248.7,442.9,691.6,348.3,1331.9,1680.1,8.3,138.5,146.7,236.4,1778.6,2015,717.5,1072.2,1789.8,738.6,1142.5,1881.1,323.3,537.4,860.7,305.4,686.6,992.1,804.2,867.3,1671.5,883.3,1178.1,2061.4,1556.9,2913.1,4470,1517.1,2911.2,4428.3,36.7,163.1,199.9,601,359.2,960.2,25.6,72.8,98.4,1736.8,401.3,2138.1,29.9,572.9,602.8,197.1,535.7,732.9,10.4,37,47.3,126.4,129.7,256.1,254.6,662.9,917.5,99.8,714.1,391.3,798,2388.4,391.7,191,29345,89418.9,1434.7
"2005 MAR",15380.6,39550.7,2900.7,3169.8,437.1,1326.7,4268.3,1659.5,1193,944.5,4961.1,4905.5,641.9,1787.1,1290,2085.2,3070.5,2068.4,1110.6,2275.4,1458.3,453.1,531.7,2479,488.6,70,559.9,629.9,18.1,711,729.1,91.7,1336.1,1427.8,1.2,261.8,263,180.7,361.9,542.5,173.5,377.5,551,53.6,293.9,347.4,42.9,366.5,409.3,25.1,36.4,61.6,17.4,624.4,641.7,116.6,795.1,911.7,134.6,832.1,966.7,69.6,1211.6,1281.2,1123.6,1683.3,2807,74.4,227.2,301.6,82.7,387.5,470.2,244.6,281.1,525.7,79.8,282.8,362.7,142.7,104.1,246.8,874.3,678.1,1552.4,472,328.1,800.1,439.3,737.9,1177.2,450.3,1455.3,1905.6,13.4,549.4,562.8,123.6,517.2,640.8,182.3,339.1,521.4,274.8,490.1,764.9,830,1471.8,2301.9,36.8,173.5,210.3,269.2,1884.5,2153.7,819.9,1354.3,2174.3,877.9,1289.5,2167.5,355.9,559.4,915.2,334.4,723.9,1058.3,949.7,929.7,1879.3,1017.2,1315.4,2332.6,1694.6,3163.9,4858.4,1636.7,3170,4806.7,37.8,185.6,223.4,690.7,667.5,1358.2,25.6,84.4,110.1,942.9,508.6,1451.6,24.2,635.6,659.8,234,643.6,877.5,9.9,44,53.9,145.5,221.3,366.8,323.5,795.7,1119.2,107.9,784.1,425.3,1024.8,2522.9,476.5,243.9,32969.9,106208.4,1566.4
"2005 APR",11509,36795,2712.7,2968.5,441.7,1374.4,4229.7,1490.1,984.4,807.9,4494.3,3901.8,554.9,2123.9,1122.6,2019.1,2842.5,1790.5,995.1,2090,1253.1,407.5,533.9,2203.2,474.4,54.9,508.3,563.2,20.9,699,719.9,86.6,1129.9,1216.5,1.5,256.2,257.6,149.1,337.8,486.9,158.3,353.4,511.7,37.3,257.5,294.8,31,305,335.9,23.8,32.1,56,16.1,621.5,637.6,120.3,733.7,854.1,129.4,802.1,931.5,81.8,1136.6,1218.4,1001.6,1436.1,2437.7,72.4,218.2,290.6,86.8,364.6,451.4,239.3,272.3,511.6,68.1,244.1,312.2,139.5,102.9,242.4,600.6,1109.9,1710.5,479.7,326.7,806.4,495,685.4,1180.4,426.5,1388.1,1814.6,22,540.1,562,115,499.7,614.7,188.8,330.8,519.6,237.6,424.7,662.3,371.7,1540.9,1912.5,16.4,126.8,143.3,258.4,1813.8,2072.2,646,1090.3,1736.3,764.3,1124.8,1889.1,327.9,498.5,826.4,325.5,659.1,984.6,861,1005.9,1866.9,938,1195.3,2133.3,1508.9,2870.3,4379.2,1508.1,2929.4,4437.6,25.2,231.3,256.4,542.2,396.8,939,23.8,106.3,130.1,1244.6,341.6,1586.2,22.1,583.2,605.3,214.9,621,835.9,6.2,57.8,64,114.2,136.4,250.6,267.1,699.9,967,113,797.6,396.6,913.9,2930.2,509.8,235.4,30509.4,96125.9,1494
"2005 MAY",10945.8,37193.7,2756.5,3029.7,428.5,1514.7,4349.5,1502.3,1039,861.8,4448.3,3813.5,548.3,1536.9,1105.6,1894.9,2642.8,1727.9,984.8,2097.8,1731.7,459.6,532.1,2202.8,463.8,45.8,544,589.8,16.9,655.3,672.2,85.8,1195.8,1281.6,1.1,276.1,277.2,122.6,310,432.6,159.9,352.2,512,28.9,242.8,271.7,29.7,315.2,344.9,22.3,31.2,53.5,19.8,643.3,663,116.7,716.9,833.7,134.4,789.9,924.4,68.5,1097.4,1165.9,990.8,1556.9,2547.7,75.1,217.6,292.6,95.2,370.9,466.1,286.3,294.2,580.5,66,226.8,292.8,127.2,85.1,212.3,550.3,1021.6,1571.9,443.7,323.5,767.2,491.1,683.1,1174.2,405.8,1357.4,1763.2,20.9,532.8,553.7,114.7,501.7,616.4,166.1,326.3,492.4,239.7,430.9,670.6,417.7,1520,1937.7,20.2,119.4,139.5,275.3,2013.4,2288.8,814.2,1030.7,1844.9,735.9,1109.6,1845.5,314.1,509.1,823.2,335.7,650.3,986.1,1061.8,721.7,1783.5,934.9,1145.6,2080.6,1400.3,2641.5,4041.8,1417.2,2737.5,4154.7,38.8,233.3,272.1,759.8,380.7,1140.5,21.9,100.6,122.5,596.8,708.1,1304.9,24.1,579.3,603.3,182.6,559.4,742,8.5,57.8,66.3,160.2,147.1,307.3,281.7,687.6,969.4,117,819.7,403.9,804,2639.4,483.8,229.1,30397.1,95443.5,1534.8
"2005 JUN",11803.5,39331.4,2970.9,3081.2,448.3,1578.3,4370.8,1629.9,1061.5,865.9,4648.3,4605.7,607.9,1781.5,1205.5,2074.4,3054.7,1951,1052.8,2200.4,2007.8,484.7,542.6,2320.7,478.7,41.3,555.6,596.9,15.6,620.5,636.1,87.4,1255.8,1343.2,2.6,315.2,317.7,146.3,352.9,499.3,160.8,393.3,554.1,27.6,221.1,248.7,37.9,356.2,394.2,24.5,29.5,54,22.5,641.1,663.6,118.8,780.8,899.5,135.7,832.7,968.4,92.2,1189.5,1281.8,1022.4,1674.6,2697,83.1,231,314.1,104.5,396.3,500.8,281.9,327.7,609.6,77.1,233.1,310.2,141.4,84,225.4,584.2,840.7,1424.9,554.5,334.4,888.9,567.6,749.8,1317.3,434.5,1447.4,1881.9,21.3,560.2,581.5,119.7,519,638.7,195,343.3,538.2,259.3,430.5,689.8,533,1487.1,2020.1,15.8,173,188.7,267.1,1994.9,2262,1013,1215.2,2228.2,839.4,1185.4,2024.8,327.1,634.7,961.8,318.7,713.4,1032,1008.4,786.2,1794.6,1007.9,1301,2308.9,1631.4,3076.8,4708.2,1596,3078.2,4674.2,61.1,163.3,224.3,778.6,501.8,1280.4,19.6,117,136.6,1019.3,567.2,1586.5,23.4,608.6,632,241.9,602.6,844.6,20.9,32.3,53.2,164.3,182.1,346.4,307,724.1,1031,117.6,735.5,431.5,1061.8,2653.4,503.5,238.9,32343.6,102282.4,1713
